region_id,date,temperature,precipitation,humidity
R003,2025-01-02,19.211273065251454,14.66621146309831,36.58806671942383
R003,2025-01-03,29.776870185090527,7.012848569354207,78.78067843481793
R003,2025-01-04,25.961772341860804,34.864400895808764,62.18623423285479
R003,2025-01-05,16.920348805671267,16.068473554026912,36.84362266096985
R003,2025-01-06,26.145726540003345,40.13701465228262,39.60065251552972
R003,2025-01-07,16.335522764249667,48.587893868646006,79.32623111225068
R003,2025-01-08,15.28614570093244,2.184262099529599,51.32921252791103
R003,2025-01-09,32.792553398145685,49.65609450290624,79.26576455092938
R003,2025-01-10,24.798322232089895,12.70521131785422,34.17020147626754
R003,2025-01-11,25.865793100806496,21.005517862726375,44.63154373764624
R003,2025-01-12,20.598755432605337,38.88716772463461,75.87495574351584
R003,2025-01-13,25.85489438914987,33.26655710696622,68.502127255202
R003,2025-01-14,18.377373842994654,38.92184604174367,48.40947113959524
R003,2025-01-15,29.9129159476905,23.31660078594294,86.1615862139786
R003,2025-01-16,31.466983208077714,45.803353928643176,42.66397412699302
R003,2025-01-17,32.11751559838521,39.49704027025551,80.9867741656578
R003,2025-01-18,17.133054348558602,15.461398771683804,71.74463229370245
R003,2025-01-19,26.15508800689586,47.424011067437995,37.26702452769612
R003,2025-01-20,31.175019396880657,48.052709671317714,63.30693765543004
R003,2025-01-21,17.564329764247766,20.75267778783721,85.79445484391738
R003,2025-01-22,16.99044816348153,32.59802439937953,67.13376293351703
R003,2025-01-23,31.338839973400418,40.73842676069518,61.72844390246551
R003,2025-01-24,30.934720777824452,40.865035843572365,51.97939144116849
R003,2025-01-25,23.973862739269357,0.7061772345378692,77.32728844141292
R003,2025-01-26,17.194223377201297,31.450681652327074,84.7835528330185
R003,2025-01-27,25.322463146339032,48.68496487253031,75.19900728858931
R003,2025-01-28,22.896064000093325,11.567357389808558,73.51496157263587
R003,2025-01-29,25.370948620880256,39.780442958846926,41.54942214589702
R003,2025-01-30,23.797904040511654,26.71238105384912,80.03918051586334
R003,2025-01-31,26.370288267817784,11.073510556945577,32.441751306063935
R003,2025-02-01,29.542594370265878,2.551898704199801,75.44168859215817
R003,2025-02-02,30.49719807301717,37.99608555085038,42.65220206689328
R003,2025-02-03,27.97964396475688,15.82351747624135,59.235676199069346
R003,2025-02-04,18.978812300927853,18.779301403255232,71.71403682188568
R003,2025-02-05,22.942460512102382,24.26155266245055,75.54470478432106
R003,2025-02-06,16.424480574714433,25.35974514856541,83.28503647164855
R003,2025-02-07,24.03347456150343,10.309278848520552,46.95552865769152
R003,2025-02-08,34.40678825449702,33.532099509423546,43.45921458171439
R003,2025-02-09,27.83461415182021,34.62699899779368,89.77477244248887
R003,2025-02-10,18.092250293269938,7.115046224962174,42.45349012694932
R003,2025-02-11,20.371553195508653,26.645476995629064,69.9288448035812
R003,2025-02-12,16.291472926050936,30.462967411364655,87.1646814849324
R003,2025-02-13,18.64827780303932,9.312577170014618,83.79335921878713
R003,2025-02-14,24.756832869555556,44.72310632646574,56.59580624563511
R003,2025-02-15,21.897127628572655,24.14129305876442,68.25490026682826
R003,2025-02-16,19.07924634617533,5.751417883300858,61.745776982617755
R003,2025-02-17,17.931968271257123,16.719808881059738,50.799334987022846
R003,2025-02-18,28.121422339544118,23.848022413732693,38.66532606348318
R003,2025-02-19,26.16204753745702,0.5072076540351966,78.20365384057666
R003,2025-02-20,31.85280624429736,1.5954937848737027,35.42650126374418
R003,2025-02-21,18.66505771455507,2.7760297655308963,66.5776428813865
R003,2025-02-22,31.959709198564923,26.906761294971666,65.66215035063937
R003,2025-02-23,26.558223451197122,16.80440981187606,50.08946031392898
R003,2025-02-24,20.324463879594312,44.65520240279998,38.12451344989349
R003,2025-02-25,20.471062811370224,27.961693616444716,77.9782276398354
R003,2025-02-26,22.807607802877047,37.99481644104555,57.71546472703932
R003,2025-02-27,24.202544333335887,34.35665883775362,73.51637348867715
R003,2025-02-28,16.650101694737653,26.016036361886275,30.98914812320013
R003,2025-03-01,31.83998331332656,37.23602198825623,34.47018985662139
R003,2025-03-02,17.43082138648388,27.235285143386445,40.550861071657195
R003,2025-03-03,24.669196860597634,19.272815259522524,36.83028503329875
R003,2025-03-04,22.659364663818437,21.790241625382418,41.502406257704266
R003,2025-03-05,25.24574168623886,41.92506697719407,71.18928409536903
R003,2025-03-06,32.74965034136344,28.16367790617734,32.819824350731274
R003,2025-03-07,34.781766797122124,18.86480740811578,32.27193672642302
R003,2025-03-08,15.405427453655168,8.987157579312404,31.89912614901328
R003,2025-03-09,22.86478863450388,24.767892110085267,71.85894747645187
R003,2025-03-10,31.35221061834487,12.620205476623736,62.16812834371136
R003,2025-03-11,21.53205760523954,47.778993906418506,52.21454470013328
R004,2025-01-01,27.980723518370432,24.54910423255441,70.53647448657188
R004,2025-01-02,34.845184075329215,0.44741369446285595,63.21625633488901
R004,2025-01-03,27.935425776318876,4.64385947472371,30.440090434563775
R004,2025-01-04,17.22382755246538,14.216224585527126,80.31298469772292
R004,2025-01-05,31.858639139079713,4.608142084915551,51.01106299148432
R004,2025-01-06,34.33314874585059,44.69811127477008,53.973675793739105
R004,2025-01-07,29.25016842597735,42.71757834002654,76.93739729760728
R004,2025-01-08,23.381361996861404,48.543075443837836,41.225448943776165
R004,2025-01-09,33.96800350690849,35.32328071719049,30.604311326673447
R004,2025-01-10,34.37144030098396,32.273227310600795,84.53030068379432
R004,2025-01-11,33.70233486998315,46.17483189478883,60.32869533251237
R004,2025-01-12,23.23638004620161,47.31965724031622,50.97162780598283
R004,2025-01-13,30.794153479376938,43.87439214418013,79.14273477717244
R004,2025-01-14,28.0835871806812,43.07364219099114,31.577694791713842
R004,2025-01-15,18.594133317711737,33.5851627721864,42.137449268320935
R004,2025-01-16,25.71029803354308,0.08029736198224002,39.31728374849317
R004,2025-01-17,29.95382018257274,21.475852516482636,74.2698410553642
R004,2025-01-18,32.91824551930619,31.783138558967376,48.72520504097798
R004,2025-01-19,32.251967408131065,27.356369022230236,76.37440473237129
R004,2025-01-20,18.09317000370964,41.05633149454362,32.488586636255704
R004,2025-01-21,24.760664929704216,40.94511382570649,66.48693466800951
R004,2025-01-22,24.5653725892157,29.93410047308028,49.09324346241349
R004,2025-01-23,32.97474123795844,1.0997026629531836,41.21519611549836
R004,2025-01-24,15.038746182737338,18.46649761673589,79.00589954506552
R004,2025-01-25,29.774270752538552,11.440829267173697,54.735007415794016
R004,2025-01-26,27.372830330925307,16.939405437762538,64.29777583260658
R004,2025-01-27,33.43142946353132,30.864632725803094,31.985030626772527
R004,2025-01-28,24.13834700663476,3.323095134136378,77.4974710367058
R004,2025-01-29,28.153444997510015,1.1121024524485768,47.2129527323236
R004,2025-01-30,34.454940608430846,21.84364579901522,71.60436826629211
R004,2025-01-31,29.878075258318177,39.678691612382245,75.62847508716567
R004,2025-02-01,16.347679482595346,1.5349287299275927,37.02697544837059
R004,2025-02-02,18.35067101945349,42.45242925465318,47.754033838473845
R004,2025-02-03,31.42902205919496,19.193981637500396,73.40640491937876
R004,2025-02-04,21.695910819473177,5.91177144727259,43.93065284666846
R004,2025-02-05,29.118362211965497,28.374886439905104,80.89043712327283
R004,2025-02-06,28.99647466687656,47.618028071220465,48.71841185298899
R004,2025-02-07,34.874010467764094,27.125644951940753,54.139812453994736
R004,2025-02-08,24.397454472726814,34.33173778929857,35.98460083372853
R004,2025-02-09,29.756647210118462,40.821064344551,38.86050711656265
R004,2025-02-10,15.975057545722047,39.96700611237099,46.52529769449388
R004,2025-02-11,24.251820413861772,3.655936425686984,32.934529694967054
R004,2025-02-12,18.733630896342618,37.04977066154625,41.58193678476987
R004,2025-02-13,31.81143103426354,47.47247829364373,54.536581599968066
R004,2025-02-14,31.79816664032142,35.03261169902886,52.79773481203494
R004,2025-02-15,19.727288414113907,41.822144685523384,41.92166278961949
R004,2025-02-16,21.365703062329366,24.277485050555985,34.82704103120707
R004,2025-02-17,29.049555689207043,15.953466318643573,49.08887009004345
R004,2025-02-18,29.76531846824534,33.811961154543695,74.72079645595903
R004,2025-02-19,28.152632042287475,24.60999890597076,60.60597433057323
R004,2025-02-20,34.93389275052323,44.76444281572026,86.80823845319567
R004,2025-02-21,32.37366423970224,48.71909842969297,38.39317966462255
R004,2025-02-22,23.341177615050448,40.990103375450026,42.439076679223014
R004,2025-02-23,21.539534430837673,49.6339808742722,46.81797201833981
R004,2025-02-24,26.93699495992161,17.41852991971516,30.780113988782475
R004,2025-02-25,31.352726716670077,44.787768937724174,86.60282870741287
R004,2025-02-26,24.506869474731054,16.496681439868976,56.72182988657808
R004,2025-02-27,29.75385213663279,5.9019037652976785,58.89896863386937
R004,2025-02-28,15.383200790120847,31.068684765572435,39.471445589915305
R004,2025-03-01,33.51680216596208,22.749431715599815,82.36186140645398
R004,2025-03-02,30.47669455030905,46.08496167153089,71.55793419858412
R004,2025-03-03,22.88380173528266,24.609694378900755,55.88165925143461
R004,2025-03-04,22.680246510385842,46.38162896571515,82.67828979876566
R004,2025-03-05,17.057736154970108,3.9316933597551285,84.32746429585895
R004,2025-03-06,31.323074477650568,41.525591787316735,32.96883246228352
R004,2025-03-07,30.37259018514369,37.955713423219116,37.159475382772676
R004,2025-03-08,27.604994150712326,35.99891367392711,31.65769796137809
R004,2025-03-09,17.02912944288069,17.756792753439488,64.90381482589584
R004,2025-03-10,20.246827312741416,39.18798179987873,43.07663161057416
R004,2025-03-11,24.178289465292366,24.16482896223885,80.69568501197955
R005,2025-01-01,20.31943887528452,35.76017554423841,57.954831631055306
R005,2025-01-02,23.67947846305807,27.611357339258518,80.26258478364764
R005,2025-01-03,19.519150812753047,7.871985226670553,63.336313407731765
R005,2025-01-04,21.992010076120334,3.2279295086651114,77.7700678309008
R005,2025-01-05,28.045937671932553,18.309332560170187,52.311300491834245
R005,2025-01-06,32.8472216155939,46.63944114729242,86.72363043278636
R005,2025-01-07,22.700613624656505,26.486751041077657,70.02952334775067
R005,2025-01-08,28.83816462321515,40.109603380843545,65.72943266387635
R005,2025-01-09,17.695861727650406,28.79765353244157,51.14140102945149
R005,2025-01-10,25.816359557115227,47.89526431367188,86.2310387342686
R005,2025-01-11,33.434084511090276,18.472778107730043,50.26406401366063
R005,2025-01-12,15.55871608914767,2.8525227688986465,80.15156611356636
R005,2025-01-13,20.35114723453617,39.033419165279234,54.25849295570034
R005,2025-01-14,17.649870673602884,35.27282541655457,76.0310400900957
R005,2025-01-15,25.662429589928294,26.376719111917307,84.71267493484399
R005,2025-01-16,28.592849281426506,16.319562159515733,57.9364270176449
R005,2025-01-17,16.155583841262185,9.413257384471962,61.568112734405915
R005,2025-01-18,16.405688412811024,24.113802208815716,49.820574355967125
R005,2025-01-19,32.392583854978106,33.310070464524344,33.28174036651051
R005,2025-01-20,24.124662971350165,28.944321468509642,69.14887187890321
R005,2025-01-21,24.259031992772957,21.874525518580402,37.178551472343344
R005,2025-01-22,33.89160789916234,26.98472221645975,51.243535721738624
R005,2025-01-23,21.404192205298635,5.397746515729923,50.969634591384576
R005,2025-01-24,32.94047294065581,34.792005192996065,39.06022916847447
R005,2025-01-25,34.48509489152527,36.712802189796676,70.0026189548523
R005,2025-01-26,19.833883953008606,0.5726302048545295,40.47595984912153
R005,2025-01-27,25.28077698425086,13.525977793043447,76.70018095078468
R005,2025-01-28,25.68712305800517,4.605843008663651,44.9567442900331
R005,2025-01-29,32.32336223584127,49.91160659372484,47.237249161746874
R005,2025-01-30,21.078162727636432,29.667141687758168,50.62369812319986
R005,2025-01-31,30.960848867068297,23.28690471132812,39.16515365311534
R005,2025-02-01,34.420147825560235,23.150050949052865,56.055869197423064
R005,2025-02-02,31.806733054885985,48.23869596143851,34.81950745339379
R005,2025-02-03,33.18280566913435,32.99278190747742,55.62696508189077
R005,2025-02-04,29.16708878285939,8.432977912354488,50.394727946043574
R005,2025-02-05,33.079115205543474,22.40794139979337,50.29592683260584
R005,2025-02-06,18.297012707046548,38.70984204729496,69.64045511071942
R005,2025-02-07,29.247228300832518,21.167503342939654,76.14137246869508
R005,2025-02-08,29.637547099429522,15.47667129434293,51.35991133531562
R005,2025-02-09,23.783618929988414,49.56080382901277,45.720881523599
R005,2025-02-10,16.59476934715824,46.78185673061145,59.66096608338063
R005,2025-02-11,27.448874925216543,47.07801846619793,77.26314452848
R005,2025-02-12,16.037616131409614,6.583626483636884,68.67437707920351
R005,2025-02-13,22.64804992313099,11.712762840458101,32.28008086653747
R005,2025-02-14,22.873404579515032,22.103347908292047,58.79577142471261
R005,2025-02-15,34.97845016926666,41.606462911627915,89.45790381855258
R005,2025-02-16,20.99604067458221,36.841377011381155,51.18765166085294
R005,2025-02-17,31.409078758473772,42.48336975762146,56.443008083671664
R005,2025-02-18,16.063433704367075,46.03816455786854,47.24440388512427
R005,2025-02-19,25.595319707716808,39.038342152526006,59.86168137550963
R005,2025-02-20,25.733833571120243,13.088500507248913,39.65527935414261
R005,2025-02-21,27.574997063889246,14.272284119358464,44.82081839734565
R005,2025-02-22,31.200104067798765,17.624384081154922,72.70417850392647
R005,2025-02-23,30.23846763446296,15.153768341680879,38.2972076211842
R005,2025-02-24,30.22016256664749,12.454947485155653,85.56862581845765
R005,2025-02-25,23.645878686485737,37.62430299378711,48.47762450987723
R005,2025-02-26,29.549429649330527,1.6995525450190618,64.5015058151184
R005,2025-02-27,24.82631435498243,36.41968690475325,49.309840653990484
R005,2025-02-28,16.339023566900043,41.1781885757484,58.681846546488494
R005,2025-03-01,32.80363565223454,3.3022021672408917,84.22807968288015
R005,2025-03-02,32.803266122775206,3.092355360049809,34.11463691082746
R005,2025-03-03,21.457575293102785,14.27319014466505,81.38055760244447
R005,2025-03-04,33.27805238561881,10.415340780083259,63.45442120530528
R005,2025-03-05,30.15968077010163,29.056683684509665,69.9042755212423
R005,2025-03-06,23.01602461724046,33.77257717508168,33.35322400761991
R005,2025-03-07,21.63011196850507,31.707099805216238,75.68394703910639
R005,2025-03-08,34.50285398772202,17.86736851311114,37.666704882629205
R005,2025-03-09,29.252539262226218,24.919891730681808,87.88927078740366
R005,2025-03-10,22.576199095424002,31.999541475205945,77.95723657479874
R005,2025-03-11,27.8396777596161,5.971313440318515,59.57207873030491
R006,2025-01-01,26.430523980747378,11.475595722694704,85.45001743380517
R006,2025-01-02,25.490800454079213,44.524807699309136,40.144396929883285
R006,2025-01-03,27.894037976236877,17.11631882745571,89.49983783270261
R006,2025-01-04,25.752526443607238,40.057819095985266,73.00914270064479
R006,2025-01-05,28.095807073727613,12.549487616857203,35.90267481715456
R006,2025-01-06,33.151371244472784,2.0820175768010927,62.195490248290106
R006,2025-01-07,34.86529936290544,25.02002962367048,72.65258210774391
R006,2025-01-08,29.185737466960266,44.62410217812432,66.78133570069518
R006,2025-01-09,33.55641603500865,40.96422745710689,55.43696393654881
R006,2025-01-10,32.16820507765908,12.646958446224493,44.88857135775328
R006,2025-01-11,20.900747959625583,45.49678872121735,44.2937696026555
R006,2025-01-12,33.65815966086071,23.98579474581516,85.61702228773501
R006,2025-01-13,16.416180001052428,2.449950189433503,44.08444504098033
R006,2025-01-14,21.598436420870897,1.3962309883875867,87.74430204319361
R006,2025-01-15,27.798898702096,24.25568670016625,42.613553078552386
R006,2025-01-16,25.53830891790284,27.31614278569081,53.05702672337772
R006,2025-01-17,25.84824785658725,3.995646029129518,30.739405585001528
R006,2025-01-18,30.897766596024958,46.11203268625895,84.18863636381064
R006,2025-01-19,18.894073645723847,35.910841424541154,36.26110051992084
R006,2025-01-20,34.64151019934917,40.06411792433709,51.43975556532425
R006,2025-01-21,23.74916454594341,29.20116256081758,80.55109285951576
R006,2025-01-22,33.996865296111906,33.17720380772573,77.51387632487712
R006,2025-01-23,22.662317289936652,19.393011491356017,80.49006120427555
R006,2025-01-24,27.035733377032713,33.96485424720466,84.84645544649717
R006,2025-01-25,24.006229426462724,48.90914457021347,84.66424731898196
R006,2025-01-26,28.518703277039407,32.38579553054844,76.22994986723455
R006,2025-01-27,18.67249458768373,17.081686143658487,64.9454198658072
R006,2025-01-28,23.0125706568097,14.261956119123392,63.692955998286685
R006,2025-01-29,16.36762244214863,48.167297042353155,30.775172077997574
R006,2025-01-30,26.96202833980027,9.250114855403252,73.35421608358178
R006,2025-01-31,34.253633971782456,40.30983058348099,43.60060291436012
R006,2025-02-01,15.918130303147715,23.26311460043794,79.72184513360375
R006,2025-02-02,28.19260049003133,22.187987717640027,63.228245109553285
R006,2025-02-03,30.501959272753194,37.376889398942446,89.23487279392694
R006,2025-02-04,19.26216848355258,7.401921502297171,42.616409046261154
R006,2025-02-05,20.46148586737094,23.31479630724602,73.40792167361214
R006,2025-02-06,19.031621724800708,1.7916843883874156,62.852026110559244
R006,2025-02-07,20.94825273352615,33.52034107557347,85.90841067560322
R006,2025-02-08,17.201651183867483,2.9188641976833187,45.95962249271467
R006,2025-02-09,22.40695742570845,4.364439883694349,33.5662558548272
R006,2025-02-10,22.378583906287897,42.24131906146016,62.63193799816257
R006,2025-02-11,31.145349132108176,22.1477593507964,61.29678126245349
R006,2025-02-12,31.019166312014367,10.048784427412127,48.70243319963758
R006,2025-02-13,30.934467266187298,29.62922879776899,89.19226786102249
R006,2025-02-14,26.34071826437861,25.96416322922657,34.18268544924753
R006,2025-02-15,21.51761373732669,20.545416337142907,64.17120587700306
R006,2025-02-16,23.219290328008675,45.27085333746737,45.61301471224458
R006,2025-02-17,21.354870095241637,37.472899907617304,30.114720699417404
R006,2025-02-18,26.63855809961443,7.579643562764832,89.27094824909825
R006,2025-02-19,33.759582426273326,28.538732497370994,58.89677020254208
R006,2025-02-20,20.689935681114285,4.437195035238356,81.43142960977086
R006,2025-02-21,24.177036352922592,12.232698522140328,80.40403437906811
R006,2025-02-22,28.1023386027868,45.49301733603202,78.73670199985015
R006,2025-02-23,31.893898235911657,23.10399628541211,57.54103516488765
R006,2025-02-24,20.066678412819297,44.60530508088508,83.75557907130136
R006,2025-02-25,20.60579901960781,8.299948279578206,52.03633374309062
R006,2025-02-26,32.70331064511872,10.267087375581946,54.50321509606221
R006,2025-02-27,16.60516239971606,17.64123615335464,45.34231175104605
R006,2025-02-28,27.108952119344252,18.316282112973337,56.88510455415486
